보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
동부계양동151,1,,경상북도 경산시 계양동 705,35.81772812,128.7521716,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동153,1,,경상북도 경산시 계양동 452-7(354-4),35.82324676,128.7490661,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동154,1,,경상북도 경산시 계양동 452-7(354-4),35.82324676,128.7490148,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동155,1,,경상북도 경산시 계양동 442-1,35.82402684,128.7492731,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동156,1,,경상북도 경산시 계양동 442-1,35.82407147,128.7492685,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동157,1,,경상북도 경산시 계양동 442-1,35.82402684,128.7492685,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동158,1,,경상북도 경산시 계양동 427-4,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동159,1,,경상북도 경산시 계양동 427-4,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동160,1,,경상북도 경산시 계양동 427-4,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동161,1,,경상북도 경산시 삼풍동 231-1,35.82600921,128.749625,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동162,1,,경상북도 경산시 삼풍동 231-1,35.82600921,128.7496261,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동163,1,,경상북도 경산시 삼풍동 231-1,35.82600921,128.7496419,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동164,1,,경상북도 경산시 삼풍동 230-3,35.82655541,128.7496579,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동165,1,,경상북도 경산시 계양동 363-4,35.82751214,128.7496841,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동166,1,,경상북도 경산시 계양동 363-4,35.82751214,128.7496735,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동167,1,,경상북도 경산시 계양동 363-4,35.82751214,128.7496735,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동168,1,,경상북도 경산시 계양동 363-4,35.82751214,128.7496735,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동169,1,,경상북도 경산시 계양동 363-1,35.83049163,128.7521801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동170,1,,경상북도 경산시 계양동 354-4,35.82911043,128.7496961,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동171,1,,경상북도 경산시 계양동 354-4,35.8291232,128.7496961,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동172,1,,경상북도 경산시 계양동 354-4,35.82911043,128.7496961,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동173,1,,경상북도 경산시 계양동 354-4,35.82911043,128.7496961,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동174,1,,경상북도 경산시 계양동 111-3,35.83058127,128.7494908,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동175,1,,경상북도 경산시 계양동 111-3,35.8305893,128.7494908,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동176,1,,경상북도 경산시 계양동 111-3,35.83058127,128.7494908,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동177,1,,경상북도 경산시 계양동 661-6,35.82175405,128.749619,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동178,1,,경상북도 경산시 계양동 672-3,35.82167506,128.7490257,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동179,1,,경상북도 경산시 계양동 665-1,35.82219256,128.7512662,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동180,1,,경상북도 경산시 계양동 666-18,35.82110122,128.7524663,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동181,1,,경상북도 경산시 계양동 702,35.81967283,128.7506586,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동182,1,,경상북도 경산시 계양동 697,35.82142662,128.7514805,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동183,1,,경상북도 경산시 계양동 698,35.8206884,128.7519037,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동184,1,,경상북도 경산시 계양동 700,35.8210099,128.7495687,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동185,1,,경상북도 경산시 계양동 700,35.82105204,128.7495687,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동186,1,,경상북도 경산시 계양동 701,35.82045515,128.7496334,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
동부계양동187,1,,경상북도 경산시 계양동 703,35.8197218,128.7500342,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부갑제동5,1,,경상북도 경산시 대동 214-1,35.83049163,128.7521801,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부갑제동86,1,,경상북도 경산시 대동 214-1,35.83049163,128.7521801,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동1,1,,경상북도 경산시 계양동 116,35.83196662,128.7486647,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동2,1,,경상북도 경산시 계양동 117-9,35.83133143,128.7488167,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동3,1,,경상북도 경산시 계양동 133-1,35.83108866,128.7483349,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동4,1,,경상북도 경산시 계양동 133-9,35.83082827,128.7483774,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동5,1,,경상북도 경산시 계양동 133-9,35.83082827,128.7483969,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동6,1,,경상북도 경산시 계양동 134-1,35.83098163,128.7481968,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동7,1,,경상북도 경산시 계양동 633-2(159),35.83228896,128.7459663,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동8,1,,경상북도 경산시 계양동 151,35.83204134,128.7474124,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동9,1,,경상북도 경산시 계양동 159-2,35.83189196,128.7476644,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동10,1,,경상북도 경산시 계양동 168-16,35.83151717,128.7468483,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동11,1,,경상북도 경산시 계양동 168-28,35.83150947,128.7470423,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동12,1,,경상북도 경산시 계양동 168-8,35.83172063,128.7466548,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동13,1,,경상북도 경산시 계양동 171-1,35.83108183,128.747127,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동14,1,,경상북도 경산시 계양동 171-9,35.8311329,128.7474382,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동15,1,,경상북도 경산시 계양동 172-7,35.83079129,128.7476983,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동16,1,,경상북도 경산시 계양동 172-7,35.83076178,128.7476801,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동17,1,,경상북도 경산시 계양동 172-7,35.83079129,128.7476983,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동18,1,,경상북도 경산시 계양동 172-8,35.83061264,128.7471592,2023.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동19,1,,경상북도 경산시 계양동 173-2,35.83072217,128.7476497,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동20,1,,경상북도 경산시 계양동 245-5,35.83194977,128.7455219,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동21,1,,경상북도 경산시 계양동 241-9,35.83284652,128.7461219,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동22,1,,경상북도 경산시 계양동 246-1,35.83250145,128.7451683,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동23,1,,경상북도 경산시 계양동 263-6,35.83293523,128.7451141,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동24,1,,경상북도 경산시 계양동 263-4,35.83316647,128.7450791,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동25,1,,경상북도 경산시 계양동 262-6(농협공판장),35.83225415,128.7449539,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동26,1,,경상북도 경산시 계양동 264-3,35.83292409,128.7454466,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동27,1,,경상북도 경산시 계양동 264-10,35.83275252,128.7452732,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동28,1,,경상북도 경산시 계양동 263-11,35.83254373,128.7453754,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동29,1,,경상북도 경산시 계양동 246-11,35.83223451,128.7453553,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동30,1,,경상북도 경산시 계양동 265-4,35.83351618,128.7450252,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동31,1,,경상북도 경산시 계양동 265-8,35.83339098,128.745179,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동32,1,,경상북도 경산시 계양동 265-8,35.83339098,128.745179,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동33,1,,경상북도 경산시 계양동 266-7,35.83316901,128.7452895,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동34,1,,경상북도 경산시 계양동 267-6,35.83340153,128.7457057,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동35,1,,경상북도 경산시 계양동 267-11,35.833241,128.7458546,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동36,1,,경상북도 경산시 계양동 268-10,35.83365663,128.7460504,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동37,1,,경상북도 경산시 계양동 32-1,35.83484788,128.7470289,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동38,1,,경상북도 경산시 계양동 633-2,35.83228557,128.7459663,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동39,1,,경상북도 경산시 계양동 633-2,35.83228896,128.7459663,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동40,1,,경상북도 경산시 계양동 633-2,35.83228896,128.7459663,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동41,1,,경상북도 경산시 계양동 168-12,35.83168368,128.7467178,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동42,1,,경상북도 경산시 계양동 634-2,35.83224966,128.7478957,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동43,1,,경상북도 경산시 계양동 95-3(한솔원룸),35.83254117,128.7484113,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동44,1,,경상북도 경산시 계양동 138(죠이원룸),35.83187089,128.7482488,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동45,1,,경상북도 경산시 계양동 154-2(143),35.83227978,128.7480553,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동46,1,,경상북도 경산시 계양동 633-30,35.83128059,128.7473428,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동47,1,,경상북도 경산시 계양동 634-2,35.83224966,128.7478957,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동48,1,,경상북도 경산시 계양동 119-3,35.83166747,128.7482172,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동49,1,,경상북도 경산시 계양동 114-2,35.83230761,128.7486583,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동50,1,,경상북도 경산시 계양동 103-5,35.83127719,128.749514,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동51,1,,경상북도 경산시 계양동 15-6,35.83468929,128.7479797,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동52,1,,경상북도 경산시 계양동 633-8,35.83277842,128.7480777,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동53,1,,경상북도 경산시 계양동 168-2,35.83186051,128.7464256,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동54,1,,경상북도 경산시 계양동 69-20,35.83211147,128.7465791,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동55,1,,경상북도 경산시 계양동 69-7,35.83255721,128.7467178,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동56,1,,경상북도 경산시 계양동 633-2,35.83228896,128.7459663,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동58,1,,경상북도 경산시 계양동 93-1,35.83269145,128.748076,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동59,1,,경상북도 경산시 계양동 633-8,35.83277842,128.7480777,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동60,1,,경상북도 경산시 계양동 83-4,35.83319246,128.7479972,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동61,1,,경상북도 경산시 계양동 619-14,35.83394991,128.7447257,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동62,1,,경상북도 경산시 계양동 266-14,35.83329275,128.745523,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동63,1,,경상북도 경산시 계양동 117-1(국제빌라),35.83175795,128.7486812,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동64,1,,경상북도 경산시 계양동 235-14,35.83162001,128.7460423,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동65,1,,경상북도 경산시 계양동 168-6,35.83169317,128.7463162,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동66,1,,경상북도 경산시 계양동 138 죠이원룸 뒤,35.83182532,128.7483807,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동67,1,,경상북도 경산시 계양동 136-5,35.83143832,128.7478825,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동68,1,,경상북도 경산시 계양동 263-7,35.83273893,128.7451343,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동69,1,,경상북도 경산시 계양동 168-4,35.83176491,128.7463377,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동70,1,,경상북도 경산시 계양동 167-2,35.83180174,128.746978,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동71,1,,경상북도 경산시 계양동 241-1,35.83284933,128.7459569,2019.0,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동72,1,,경상북도 경산시 계양동 69-12,35.83256714,128.746415,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동137,1,,경상북도 경산시 계양동 74-2,35.83292129,128.746601,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동138,1,,경상북도 경산시 계양동 77-2,35.83332144,128.7469694,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동139,1,,경상북도 경산시 계양동 83-2,35.83366772,128.7472072,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동140,1,,경상북도 경산시 계양동 39-3,35.83414499,128.7462802,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동141,1,,경상북도 경산시 계양동 649-37,35.83382369,128.7479847,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동142,1,,경상북도 경산시 계양동 649-37,35.83347576,128.748363,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동143,1,,경상북도 경산시 계양동 649-37,35.83319038,128.7486997,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동144,1,,경상북도 경산시 계양동 649-37,35.83290847,128.7489536,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동145,1,,경상북도 경산시 계양동 649-37,35.83267238,128.7490771,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동146,1,,경상북도 경산시 계양동 649-37,35.8323317,128.7491885,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동147,1,,경상북도 경산시 계양동 649-37,35.83201959,128.749273,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
북부계양동148,1,,경상북도 경산시 계양동 649-37,35.83166245,128.7493551,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동3,1,,경상북도 경산시 임당동 236,35.8444511,128.7481523,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동7,1,,경상북도 경산시 임당동 279-5,35.84488485,128.7429736,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동8,1,,경상북도 경산시 임당동 905-1,35.84412888,128.7437325,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동12,1,,경상북도 경산시 임당동 323-27,35.84284894,128.7426795,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동13,1,,경상북도 경산시 임당동 332-12,35.84324468,128.7423553,2022.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동14,1,,경상북도 경산시 임당동 334-3,35.84322039,128.7415953,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동15,1,,경상북도 경산시 임당동 1-4,35.85054189,128.7379564,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동19,1,,경상북도 경산시 임당동 526-13,35.84327103,128.7460366,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동23,1,,경상북도 경산시 임당동 560-2,35.84126284,128.7479176,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동24,1,,경상북도 경산시 임당동 578,35.84195622,128.7469849,,전용주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동25,1,,경상북도 경산시 임당동 598-20,35.84318259,128.7506606,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동26,1,,경상북도 경산시 임당동 598-3,35.84314147,128.7507716,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동27,1,,경상북도 경산시 임당동 598-8,35.8426083,128.7511597,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동28,1,,경상북도 경산시 임당동 599-5,35.84395676,128.7504507,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동29,1,,경상북도 경산시 임당동 600-14,35.84387005,128.7506277,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동30,1,,경상북도 경산시 임당동 607-4,35.84370846,128.7509858,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동31,1,,경상북도 경산시 임당동 611-7,35.8438668,128.7518374,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동32,1,,경상북도 경산시 임당동 611-4,35.84369438,128.7517924,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동33,1,,경상북도 경산시 임당동 619-1,35.84355738,128.75215,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동34,1,,경상북도 경산시 임당동 619-4,35.84362103,128.7522581,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동36,1,,경상북도 경산시 임당동 657,35.84397484,128.7501848,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동37,1,,경상북도 경산시 임당동 657,35.84397484,128.7501848,2023.0,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동38,1,,경상북도 경산시 임당동 657,35.84397484,128.7501848,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동39,1,,경상북도 경산시 임당동 657-1,35.84437582,128.7512163,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동40,1,,경상북도 경산시 임당동 657-1,35.84434179,128.7512163,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동41,1,,경상북도 경산시 임당동 657-1,35.84437582,128.7512433,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동42,1,,경상북도 경산시 임당동 657-1,35.84437582,128.7512163,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동43,1,,경상북도 경산시 임당동 657-2,35.84422441,128.7519418,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동44,1,,경상북도 경산시 임당동 657-2,35.84421464,128.7519418,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동45,1,,경상북도 경산시 임당동 657-2,35.84428713,128.7519418,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
임당동46,1,,경상북도 경산시 임당동 657-2,35.84421464,128.7519418,,한전주,053-810-6127,경상북도 경산시 도로철도과,2025-07-31
